handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-a1-01c-01,A1-01C-01,Circle 30 cm - red,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-02,A1-01C-02,Circle 30 cm - beige,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-03,A1-01C-03,Circle 30 cm - earth yellow,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-04,A1-01C-04,Circle 30 cm - signal green,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-06,A1-01C-06,Circle 30 cm - capri blue,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-07,A1-01C-07,Circle 30 cm - black,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-08,A1-01C-08,Circle 30 cm - eggshell,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-09,A1-01C-09,Circle 30 cm - rose,2D,A-basic shapes,each,27.0,21.6,0.0,flat_uplift,1504.23,1327.86,0.8,floored,2682.54,75.39,64.8,96.39,292.4895960000001,112.82,86.87
4soft-a1-01c-50uv,A1-01C-50UV,Circle 30 cm - UV colours,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-51uv,A1-01C-51UV,Circle 30 cm - UV sky blue,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-52uv,A1-01C-52UV,Circle 30 cm - UV yellow,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-53uv,A1-01C-53UV,Circle 30 cm - UV may green,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-54uv,A1-01C-54UV,Circle 30 cm - UV purple,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-55uv,A1-01C-55UV,Circle 30 cm - UV pearl,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-56uv,A1-01C-56UV,Circle 30 cm - UV teal,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-57uv,A1-01C-57UV,Circle 30 cm - UV rainbow blue,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-58uv,A1-01C-58UV,Circle 30 cm - UV light grey,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01c-59uv,A1-01C-59UV,Circle 30 cm - UV orange,2D,A-basic shapes,each,32.0,25.6,0.0,flat_uplift,1782.79,1573.77,0.8,floored,3179.31,89.35,76.8,114.24,346.65433600000006,133.71,102.96
4soft-a1-01d-00,A1-01D-00,Circle 40 cm - standard colours,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-01,A1-01D-01,Circle 40 cm - red,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-03,A1-01D-03,Circle 40 cm - earth yellow,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-06,A1-01D-06,Circle 40 cm - capri blue,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-11,A1-01D-11,Circle 40 cm - dark grey,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-12,A1-01D-12,Circle 40 cm - pink,2D,A-basic shapes,each,34.0,27.2,0.0,flat_uplift,1894.22,1672.12,0.8,floored,3378.03,94.94,81.6,121.38,368.32023200000003,142.07,109.39
4soft-a1-01d-50uv,A1-01D-50UV,Circle 40 cm - UV colours,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-51uv,A1-01D-51UV,Circle 40 cm - UV sky blue,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-52uv,A1-01D-52UV,Circle 40 cm - UV yellow,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-53uv,A1-01D-53UV,Circle 40 cm - UV may green,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-56uv,A1-01D-56UV,Circle 40 cm - UV teal,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-58uv,A1-01D-58UV,Circle 40 cm - UV light grey,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01d-65uv,A1-01D-65UV,Circle 40 cm - UV middle grey,2D,A-basic shapes,each,41.0,32.8,0.0,flat_uplift,2284.2,2016.38,0.8,floored,4073.49,114.48,98.4,146.37,444.1508680000002,171.32,131.91
4soft-a1-01e-00,A1-01E-00,Circle 50 cm - standard colours,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-01,A1-01E-01,Circle 50 cm - red,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-02,A1-01E-02,Circle 50 cm - beige,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-04,A1-01E-04,Circle 50 cm - signal green,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-08,A1-01E-08,Circle 50 cm - eggshell,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-09,A1-01E-09,Circle 50 cm - rose,2D,A-basic shapes,each,43.0,34.4,0.0,flat_uplift,2395.63,2114.74,0.8,floored,4272.21,120.07,103.2,153.51,465.81676400000015,179.67,138.35
4soft-a1-01e-50uv,A1-01E-50UV,Circle 50 cm - UV colours,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-51uv,A1-01E-51UV,Circle 50 cm - UV sky blue,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-52uv,A1-01E-52UV,Circle 50 cm - UV yellow,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-53uv,A1-01E-53UV,Circle 50 cm - UV may green,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-54uv,A1-01E-54UV,Circle 50 cm - UV purple,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-55uv,A1-01E-55UV,Circle 50 cm - UV pearl,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-56uv,A1-01E-56UV,Circle 50 cm - UV teal,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-57uv,A1-01E-57UV,Circle 50 cm - UV rainbow blue,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-58uv,A1-01E-58UV,Circle 50 cm - UV light grey,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-59uv,A1-01E-59UV,Circle 50 cm - UV orange,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-65uv,A1-01E-65UV,Circle 50 cm - UV middle grey,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01e-67uv,A1-01E-67UV,Circle 50 cm - UV lime green,2D,A-basic shapes,each,53.0,42.4,0.0,flat_uplift,2952.75,2606.54,0.8,floored,5265.74,147.99,127.2,189.21,574.146244,221.46,170.52
4soft-a1-01f-00,A1-01F-00,Circle 60 cm - standard colours,2D,A-basic shapes,each,52.0,41.6,0.0,flat_uplift,2897.04,2557.36,0.8,floored,5166.39,145.2,124.8,185.64,563.3132960000003,217.28,167.3
4soft-a1-01f-04,A1-01F-04,Circle 60 cm - signal green,2D,A-basic shapes,each,52.0,41.6,0.0,flat_uplift,2897.04,2557.36,0.8,floored,5166.39,145.2,124.8,185.64,563.3132960000003,217.28,167.3
4soft-a1-01f-50uv,A1-01F-50UV,Circle 60 cm - UV colours,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01f-52uv,A1-01F-52UV,Circle 60 cm - UV yellow,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01g-00,A1-01G-00,Circle 65 cm - standard colours,2D,A-basic shapes,each,65.0,52.0,0.0,flat_uplift,3621.3,3196.7,0.8,floored,6457.99,181.5,156.0,232.05,704.1416200000001,271.6,209.13
4soft-a1-01g-50uv,A1-01G-50UV,Circle 65 cm - UV colours,2D,A-basic shapes,each,76.0,60.8,0.0,flat_uplift,4234.14,3737.68,0.8,floored,7550.88,212.21,182.4,271.32,823.3040480000004,317.56,244.52
4soft-a1-01h-00,A1-01H-00,Circle 70 cm - standard colours,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-01,A1-01H-01,Circle 70 cm - red,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-03,A1-01H-03,Circle 70 cm - earth yellow,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-04,A1-01H-04,Circle 70 cm - signal green,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-06,A1-01H-06,Circle 70 cm - capri blue,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-09,A1-01H-09,Circle 70 cm - rose,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-12,A1-01H-12,Circle 70 cm - pink,2D,A-basic shapes,each,67.0,53.6,0.0,flat_uplift,3732.72,3295.05,0.8,floored,6656.68,187.08,160.8,239.19,725.8075160000003,279.95,215.56
4soft-a1-01h-50uv,A1-01H-50UV,Circle 70 cm - UV colours,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01h-51uv,A1-01H-51UV,Circle 70 cm - UV sky blue,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01h-52uv,A1-01H-52UV,Circle 70 cm - UV yellow,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01h-53uv,A1-01H-53UV,Circle 70 cm - UV may green,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01h-56uv,A1-01H-56UV,Circle 70 cm - UV teal,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01h-58uv,A1-01H-58UV,Circle 70 cm - UV light grey,2D,A-basic shapes,each,86.0,68.8,0.0,flat_uplift,4791.26,4229.47,0.8,floored,8544.41,240.13,206.4,307.02,931.6335280000003,359.34,276.69
4soft-a1-01i-00,A1-01I-00,Circle 80 cm - standard colours,2D,A-basic shapes,each,77.0,61.6,0.0,flat_uplift,4289.85,3786.87,0.8,floored,7650.23,215.0,184.8,274.89,834.1369960000002,321.74,247.74
4soft-a1-01i-02,A1-01I-02,Circle 80 cm - beige,2D,A-basic shapes,each,77.0,61.6,0.0,flat_uplift,4289.85,3786.87,0.8,floored,7650.23,215.0,184.8,274.89,834.1369960000002,321.74,247.74
4soft-a1-01i-04,A1-01I-04,Circle 80 cm - signal green,2D,A-basic shapes,each,77.0,61.6,0.0,flat_uplift,4289.85,3786.87,0.8,floored,7650.23,215.0,184.8,274.89,834.1369960000002,321.74,247.74
4soft-a1-01i-09,A1-01I-09,Circle 80 cm - rose,2D,A-basic shapes,each,77.0,61.6,0.0,flat_uplift,4289.85,3786.87,0.8,floored,7650.23,215.0,184.8,274.89,834.1369960000002,321.74,247.74
4soft-a1-01i-50uv,A1-01I-50UV,Circle 80 cm - UV colours,2D,A-basic shapes,each,99.0,79.2,0.0,flat_uplift,5515.52,4868.82,0.8,floored,9836.01,276.43,237.6,353.44,1072.4618520000004,413.66,318.52
4soft-a1-01i-52uv,A1-01I-52UV,Circle 80 cm - UV yellow,2D,A-basic shapes,each,99.0,79.2,0.0,flat_uplift,5515.52,4868.82,0.8,floored,9836.01,276.43,237.6,353.44,1072.4618520000004,413.66,318.52
4soft-a1-01i-53uv,A1-01I-53UV,Circle 80 cm - UV may green,2D,A-basic shapes,each,99.0,79.2,0.0,flat_uplift,5515.52,4868.82,0.8,floored,9836.01,276.43,237.6,353.44,1072.4618520000004,413.66,318.52
4soft-a1-01i-56uv,A1-01I-56UV,Circle 80 cm - UV teal,2D,A-basic shapes,each,99.0,79.2,0.0,flat_uplift,5515.52,4868.82,0.8,floored,9836.01,276.43,237.6,353.44,1072.4618520000004,413.66,318.52
4soft-a1-01i-63uv,A1-01I-63UV,Circle 80 cm - UV turquoise blue,2D,A-basic shapes,each,99.0,79.2,0.0,flat_uplift,5515.52,4868.82,0.8,floored,9836.01,276.43,237.6,353.44,1072.4618520000004,413.66,318.52
4soft-a1-01j-00,A1-01J-00,Circle 100 cm - standard colours,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-01,A1-01J-01,Circle 100 cm - red,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-02,A1-01J-02,Circle 100 cm - beige,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-03,A1-01J-03,Circle 100 cm - earth yellow,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-04,A1-01J-04,Circle 100 cm - signal green,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-05,A1-01J-05,Circle 100 cm - brown,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-09,A1-01J-09,Circle 100 cm - rose,2D,A-basic shapes,each,123.0,98.4,0.0,flat_uplift,6852.61,6049.15,0.8,floored,12220.49,343.45,295.2,439.12,1332.4526040000005,513.95,395.74
4soft-a1-01j-50uv,A1-01J-50UV,Circle 100 cm - UV colours,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-52uv,A1-01J-52UV,Circle 100 cm - UV yellow,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-53uv,A1-01J-53UV,Circle 100 cm - UV may green,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-54uv,A1-01J-54UV,Circle 100 cm - UV purple,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-56uv,A1-01J-56UV,Circle 100 cm - UV teal,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-57uv,A1-01J-57UV,Circle 100 cm - UV rainbow blue,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-58uv,A1-01J-58UV,Circle 100 cm - UV light grey,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01j-62uv,A1-01J-62UV,Circle 100 cm - UV reseda green,2D,A-basic shapes,each,167.0,133.6,0.0,flat_uplift,9303.95,8213.07,0.8,floored,16592.04,466.31,400.8,596.2,1809.1023160000004,697.8,537.3
4soft-a1-01k-00,A1-01K-00,Circle 120 cm - standard colours,2D,A-basic shapes,each,192.0,153.6,0.0,flat_uplift,10696.76,9442.57,0.8,floored,19075.89,536.11,460.8,685.45,2079.9260160000003,802.26,617.74
4soft-a1-01k-03,A1-01K-03,Circle 120 cm - earth yellow,2D,A-basic shapes,each,192.0,153.6,0.0,flat_uplift,10696.76,9442.57,0.8,floored,19075.89,536.11,460.8,685.45,2079.9260160000003,802.26,617.74
4soft-a1-01k-50uv,A1-01K-50UV,Circle 120 cm - UV colours,2D,A-basic shapes,each,256.0,204.8,0.0,flat_uplift,14262.35,12590.09,0.8,floored,25434.52,714.82,614.4,913.93,2773.2346880000005,1069.68,823.65
4soft-a1-01k-52uv,A1-01K-52UV,Circle 120 cm - UV yellow,2D,A-basic shapes,each,256.0,204.8,0.0,flat_uplift,14262.35,12590.09,0.8,floored,25434.52,714.82,614.4,913.93,2773.2346880000005,1069.68,823.65
4soft-a1-01k-59uv,A1-01K-59UV,Circle 120 cm - UV orange,2D,A-basic shapes,each,256.0,204.8,0.0,flat_uplift,14262.35,12590.09,0.8,floored,25434.52,714.82,614.4,913.93,2773.2346880000005,1069.68,823.65
4soft-a1-02a-01,A1-02A-01,Number 1 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02a-03,A1-02A-03,Number 1 (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02a-53uv,A1-02A-53UV,Number 1 (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,3008.46,2655.72,0.8,floored,5365.09,150.78,129.6,192.78,584.9791920000002,225.63,173.74
4soft-a1-02b-01,A1-02B-01,Number 2 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02b-03,A1-02B-03,Number 2 (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02b-05,A1-02B-05,Number 2 (beige) in circle 30 cm - brown,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02b-53uv,A1-02B-53UV,Number 2 (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,3008.46,2655.72,0.8,floored,5365.09,150.78,129.6,192.78,584.9791920000002,225.63,173.74
4soft-a1-02c-01,A1-02C-01,Number 3 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02c-03,A1-02C-03,Number 3 (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02c-53uv,A1-02C-53UV,Number 3 (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,3008.46,2655.72,0.8,floored,5365.09,150.78,129.6,192.78,584.9791920000002,225.63,173.74
4soft-a1-02d-01,A1-02D-01,Number 4 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02d-03,A1-02D-03,Number 4 (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02d-05,A1-02D-05,Number 4 (beige) in circle 30 cm - brown,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02d-53uv,A1-02D-53UV,Number 4 (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,3008.46,2655.72,0.8,floored,5365.09,150.78,129.6,192.78,584.9791920000002,225.63,173.74
4soft-a1-02e-01,A1-02E-01,Number 5 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02e-03,A1-02E-03,Number 5 (black) in circle 30 cm - earth yellow,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
4soft-a1-02e-53uv,A1-02E-53UV,Number 5 (black) in circle 30 cm - UV may green,2D,A-basic shapes,each,54.0,43.2,0.0,flat_uplift,3008.46,2655.72,0.8,floored,5365.09,150.78,129.6,192.78,584.9791920000002,225.63,173.74
4soft-a1-02f-01,A1-02F-01,Number 6 (beige) in circle 30 cm - red,2D,A-basic shapes,each,45.0,36.0,0.0,flat_uplift,2507.05,2213.1,0.8,floored,4470.91,125.65,108.0,160.65,487.4826600000001,188.03,144.78
