item_code,type,product_group,name,list_eur,eur_fob,cbm_method,landed_thb_sea,landed_thb_air,retail_sgd_sea_computed,retail_sgd_air_computed,retail_sgd_firestore,retail_sgd_live_medusa,medusa_status,in_medusa,n_prices_live,price_state,known_tbc
I1-01C-02,2D,I-numbers+letters,Number 3 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01C-07,2D,I-numbers+letters,Number 3 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01C-09,2D,I-numbers+letters,Number 3 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01C-52UV,2D,I-numbers+letters,Number 3 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01C-55UV,2D,I-numbers+letters,Number 3 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01D-02,2D,I-numbers+letters,Number 4 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01D-07,2D,I-numbers+letters,Number 4 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01D-09,2D,I-numbers+letters,Number 4 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01D-52UV,2D,I-numbers+letters,Number 4 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01D-55UV,2D,I-numbers+letters,Number 4 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01E-02,2D,I-numbers+letters,Number 5 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01E-07,2D,I-numbers+letters,Number 5 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01E-09,2D,I-numbers+letters,Number 5 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01E-52UV,2D,I-numbers+letters,Number 5 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01E-55UV,2D,I-numbers+letters,Number 5 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01F-02,2D,I-numbers+letters,Number 6 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01F-07,2D,I-numbers+letters,Number 6 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01F-09,2D,I-numbers+letters,Number 6 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01F-52UV,2D,I-numbers+letters,Number 6 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01F-55UV,2D,I-numbers+letters,Number 6 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01G-02,2D,I-numbers+letters,Number 7 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01G-07,2D,I-numbers+letters,Number 7 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01G-09,2D,I-numbers+letters,Number 7 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01G-52UV,2D,I-numbers+letters,Number 7 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01G-55UV,2D,I-numbers+letters,Number 7 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01H-02,2D,I-numbers+letters,Number 8 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01H-07,2D,I-numbers+letters,Number 8 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01H-09,2D,I-numbers+letters,Number 8 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01H-52UV,2D,I-numbers+letters,Number 8 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01H-55UV,2D,I-numbers+letters,Number 8 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01I-02,2D,I-numbers+letters,Number 9 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01I-07,2D,I-numbers+letters,Number 9 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01I-09,2D,I-numbers+letters,Number 9 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01I-52UV,2D,I-numbers+letters,Number 9 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01I-55UV,2D,I-numbers+letters,Number 9 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01J-02,2D,I-numbers+letters,Number 0 - beige,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01J-07,2D,I-numbers+letters,Number 0 - black,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01J-09,2D,I-numbers+letters,Number 0 - rose,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,draft,True,4,live=sea-LCL,False
I1-01J-52UV,2D,I-numbers+letters,Number 0 - UV yellow,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01J-55UV,2D,I-numbers+letters,Number 0 - UV pearl,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-01Z-00,2D,I-numbers+letters,Number 0 - 9 (1 pc) - standard colours,11.0,9.35,flat_uplift,651.46,651.46,41.69,41.69,41.69,41.69,published,True,4,live=sea-LCL,False
I1-01Z-50UV,2D,I-numbers+letters,Number 0 - 9 (1 pc)- UV colours,12.0,10.2,flat_uplift,710.68,710.68,45.48,45.48,45.48,45.48,draft,True,4,live=sea-LCL,False
I1-02A-00,2D,I-numbers+letters,Numbers 1 -12 (set of 12 numbers) - standard colours,117.0,99.45,flat_uplift,6929.15,6929.15,443.43,443.43,443.43,443.43,published,True,4,live=sea-LCL,False
I1-02A-02,2D,I-numbers+letters,Numbers 1 -12 (set of 12 numbers) - beige,117.0,99.45,flat_uplift,6929.15,6929.15,443.43,443.43,443.43,443.43,draft,True,4,live=sea-LCL,False
I1-02A-07,2D,I-numbers+letters,Numbers 1 -12 (set of 12 numbers) - black,117.0,99.45,flat_uplift,6929.15,6929.15,443.43,443.43,443.43,443.43,draft,True,4,live=sea-LCL,False
I1-02A-50UV,2D,I-numbers+letters,Numbers 1 -12 (set of 12 numbers) - UV colours,146.0,124.1,flat_uplift,8646.64,8646.64,553.34,553.34,553.34,553.34,draft,True,4,live=sea-LCL,False
I1-02A-55UV,2D,I-numbers+letters,Numbers 1 -12 (set of 12 numbers) - UV pearl,146.0,124.1,flat_uplift,8646.64,8646.64,553.34,553.34,553.34,553.34,draft,True,4,live=sea-LCL,False
